path,filename,category,article_or_summary
input_data\BBC News Summary\News Articles\politics\109.txt,109.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\110.txt,110.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\111.txt,111.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\112.txt,112.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\113.txt,113.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\114.txt,114.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\115.txt,115.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\116.txt,116.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\117.txt,117.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\118.txt,118.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\119.txt,119.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\120.txt,120.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\121.txt,121.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\122.txt,122.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\123.txt,123.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\124.txt,124.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\125.txt,125.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\126.txt,126.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\127.txt,127.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\128.txt,128.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\129.txt,129.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\130.txt,130.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\131.txt,131.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\132.txt,132.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\133.txt,133.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\134.txt,134.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\135.txt,135.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\136.txt,136.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\137.txt,137.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\138.txt,138.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\139.txt,139.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\140.txt,140.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\141.txt,141.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\142.txt,142.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\143.txt,143.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\144.txt,144.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\145.txt,145.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\146.txt,146.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\147.txt,147.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\148.txt,148.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\149.txt,149.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\150.txt,150.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\151.txt,151.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\152.txt,152.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\153.txt,153.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\154.txt,154.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\155.txt,155.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\156.txt,156.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\157.txt,157.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\158.txt,158.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\159.txt,159.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\160.txt,160.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\161.txt,161.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\162.txt,162.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\163.txt,163.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\164.txt,164.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\165.txt,165.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\166.txt,166.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\167.txt,167.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\168.txt,168.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\169.txt,169.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\170.txt,170.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\171.txt,171.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\172.txt,172.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\173.txt,173.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\174.txt,174.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\175.txt,175.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\176.txt,176.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\177.txt,177.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\178.txt,178.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\179.txt,179.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\180.txt,180.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\181.txt,181.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\182.txt,182.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\183.txt,183.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\184.txt,184.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\185.txt,185.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\186.txt,186.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\187.txt,187.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\188.txt,188.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\189.txt,189.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\190.txt,190.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\191.txt,191.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\192.txt,192.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\193.txt,193.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\194.txt,194.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\195.txt,195.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\196.txt,196.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\197.txt,197.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\198.txt,198.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\199.txt,199.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\200.txt,200.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\201.txt,201.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\202.txt,202.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\203.txt,203.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\204.txt,204.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\205.txt,205.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\206.txt,206.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\207.txt,207.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\208.txt,208.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\209.txt,209.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\210.txt,210.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\211.txt,211.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\212.txt,212.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\213.txt,213.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\214.txt,214.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\215.txt,215.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\216.txt,216.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\217.txt,217.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\218.txt,218.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\219.txt,219.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\220.txt,220.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\221.txt,221.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\222.txt,222.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\223.txt,223.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\224.txt,224.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\225.txt,225.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\226.txt,226.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\227.txt,227.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\228.txt,228.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\229.txt,229.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\230.txt,230.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\231.txt,231.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\232.txt,232.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\233.txt,233.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\234.txt,234.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\235.txt,235.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\236.txt,236.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\237.txt,237.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\238.txt,238.txt,politics,News Articles
input_data\BBC News Summary\News Articles\politics\239.txt,239.txt,politics,News Articles
